Data,Godzina,RCE
20230624,12,644.64
20230624,13,643.44
20230624,14,611.81
20230624,15,552.86
20230624,16,599.91
20230624,17,630.81
20230624,18,625.77
20230624,19,649.52
20230624,20,649.44
20230624,21,655.99
20230624,22,667.53
20230624,23,697.42
20230624,24,606.26
20230625,1,548.79
20230625,2,525.78
20230625,3,548.25
20230625,4,557.12
20230625,5,544.44
20230625,6,559.86
20230625,7,547.46
20230625,8,509.09
20230625,9,493.56
20230625,10,395.76
20230625,11,287.23
20230625,12,336.92
20230625,13,339.29
20230625,14,295.74
20230625,15,303.59
20230625,16,399.48
20230625,17,500.04
20230625,18,638.13
20230625,19,734.0
20230625,20,731.34
20230625,21,722.44
20230625,22,706.46
20230625,23,662.96
20230625,24,563.5
20230626,1,661.09
20230626,2,655.51
20230626,3,656.32
20230626,4,655.28
20230626,5,647.01
20230626,6,682.84
20230626,7,791.06
20230626,8,791.49
20230626,9,750.47
20230626,10,680.54
20230626,11,581.75
20230626,12,559.89
20230626,13,565.76
20230626,14,568.95
20230626,15,577.54
20230626,16,674.01
20230626,17,737.09
20230626,18,770.42
20230626,19,842.33
20230626,20,883.68
20230626,21,899.03
20230626,22,856.71
20230626,23,741.58
20230626,24,633.01
20230627,1,598.47
20230627,2,576.23
20230627,3,579.91
20230627,4,572.75
20230627,5,558.76
20230627,6,548.56
20230627,7,565.27
20230627,8,586.42
20230627,9,572.43
20230627,10,481.89
20230627,11,442.47
20230627,12,408.59
20230627,13,388.47
20230627,14,410.63
20230627,15,426.19
20230627,16,459.8
20230627,17,487.71
20230627,18,575.66
20230627,19,660.68
20230627,20,696.35
20230627,21,701.68
20230627,22,691.9
20230627,23,692.63
20230627,24,581.83
20230628,1,504.46
20230628,2,514.89
20230628,3,508.54
20230628,4,507.48
20230628,5,475.39
20230628,6,466.2
20230628,7,545.08
20230628,8,580.85
20230628,9,584.93
20230628,10,571.65
20230628,11,535.57
20230628,12,573.84
20230628,13,574.73
20230628,14,565.57
20230628,15,548.12
20230628,16,575.61
20230628,17,567.95
20230628,18,572.82
20230628,19,630.81
20230628,20,715.23
20230628,21,733.25
20230628,22,714.27
20230628,23,705.97
20230628,24,593.6
20230629,1,532.65
20230629,2,504.19
20230629,3,500.2
20230629,4,500.39
20230629,5,497.96
20230629,6,498.45
20230629,7,570.42
20230629,8,592.51
20230629,9,580.38
20230629,10,542.37
20230629,11,513.77
20230629,12,496.83
20230629,13,496.04
20230629,14,495.97
20230629,15,504.13
20230629,16,530.15
20230629,17,545.42
20230629,18,586.68
20230629,19,689.33
20230629,20,742.11
20230629,21,778.04
20230629,22,758.54
20230629,23,727.36
20230629,24,614.2
20230630,1,522.02
20230630,2,479.95
20230630,3,476.24
20230630,4,476.71
20230630,5,474.03
20230630,6,487.94
20230630,7,584.75
20230630,8,609.19
20230630,9,653.71
20230630,10,617.35
20230630,11,603.51
20230630,12,621.15
20230630,13,617.67
20230630,14,619.92
20230630,15,623.39
20230630,16,600.06
20230630,17,610.81
20230630,18,636.63
20230630,19,703.64
20230630,20,726.4
20230630,21,729.35
20230630,22,726.83
20230630,23,685.72
20230630,24,582.09
20230701,1,554.2
20230701,2,531.6
20230701,3,489.02
20230701,4,495.31
20230701,5,475.46
20230701,6,473.18
20230701,7,481.65
20230701,8,494.09
20230701,9,502.02
20230701,10,549.92
20230701,11,539.47
20230701,12,517.79
20230701,13,492.61
20230701,14,491.91
20230701,15,493.48
20230701,16,493.53
20230701,17,519.07
20230701,18,572.98
20230701,19,622.65
20230701,20,637.03
20230701,21,632.78
20230701,22,595.42
20230701,23,550.83
20230701,24,462.16
20230702,1,412.21
20230702,2,384.22
20230702,3,395.34
20230702,4,388.36
20230702,5,269.79
20230702,6,227.57
20230702,7,225.01
20230702,8,166.35
20230702,9,60.01
20230702,10,22.92
20230702,11,19.98
20230702,12,19.39
20230702,13,16.4
20230702,14,16.43
20230702,15,16.39
20230702,16,16.36
20230702,17,10.77
20230702,18,30.08
20230702,19,197.39
20230702,20,432.88
20230702,21,435.05
20230702,22,423.42
20230702,23,414.33
20230702,24,333.83
20230703,1,310.04
20230703,2,227.87
20230703,3,216.41
20230703,4,211.19
20230703,5,203.22
20230703,6,284.74
20230703,7,446.01
20230703,8,461.97
20230703,9,414.12
20230703,10,217.89
20230703,11,200.02
20230703,12,203.51
20230703,13,197.05
20230703,14,210.11
20230703,15,206.48
20230703,16,254.65
20230703,17,324.9
20230703,18,489.71
20230703,19,695.82
20230703,20,721.26
20230703,21,722.69
20230703,22,721.41
20230703,23,674.72
20230703,24,563.5
20230704,1,510.88
20230704,2,503.39
20230704,3,492.14
20230704,4,501.77
20230704,5,486.44
20230704,6,449.58
20230704,7,513.52
20230704,8,540.62
20230704,9,502.46
20230704,10,308.5
20230704,11,208.32
20230704,12,203.71
20230704,13,203.39
20230704,14,203.75
20230704,15,248.65
20230704,16,241.42
20230704,17,398.94
20230704,18,500.83
20230704,19,731.04
20230704,20,733.01
20230704,21,760.41
20230704,22,760.92
20230704,23,733.8
20230704,24,713.3
20230705,1,594.18
20230705,2,568.91
20230705,3,568.52
20230705,4,557.92
20230705,5,548.38
20230705,6,556.35
20230705,7,632.09
20230705,8,657.22
20230705,9,641.42
20230705,10,558.65
20230705,11,473.95
20230705,12,454.19
20230705,13,447.14
20230705,14,454.15
20230705,15,492.42
20230705,16,498.12
20230705,17,581.35
20230705,18,679.99
20230705,19,720.26
20230705,20,721.17
20230705,21,720.36
20230705,22,709.23
20230705,23,689.77
20230705,24,572.9
20230706,1,510.07
20230706,2,514.39
20230706,3,525.29
20230706,4,525.4
20230706,5,514.88
20230706,6,504.39
20230706,7,642.36
20230706,8,688.94
20230706,9,689.96
20230706,10,665.06
20230706,11,583.69
20230706,12,526.21
20230706,13,515.04
20230706,14,515.06
20230706,15,520.13
20230706,16,561.99
20230706,17,582.06
20230706,18,704.98
20230706,19,672.7
20230706,20,756.69
20230706,21,836.93
20230706,22,829.97
20230706,23,767.06
20230706,24,687.29
20230707,1,551.04
20230707,2,496.0
20230707,3,475.96
20230707,4,469.63
20230707,5,473.0
20230707,6,483.82
20230707,7,637.61
20230707,8,703.33
20230707,9,714.61
20230707,10,649.93
20230707,11,480.52
20230707,12,482.78
20230707,13,482.01
20230707,14,481.07
20230707,15,482.03
20230707,16,526.57
20230707,17,592.9
20230707,18,704.62
20230707,19,645.05
20230707,20,731.71
20230707,21,794.23
20230707,22,725.5
20230707,23,676.45
20230707,24,697.59
20230708,1,481.94
20230708,2,451.05
20230708,3,442.44
20230708,4,429.51
20230708,5,423.77
20230708,6,423.0
20230708,7,432.83
20230708,8,454.14
20230708,9,471.72
20230708,10,429.13
20230708,11,413.83
20230708,12,383.19
20230708,13,371.98
20230708,14,346.37
20230708,15,360.35
20230708,16,371.24
20230708,17,459.69
20230708,18,461.85
20230708,19,524.71
20230708,20,593.22
20230708,21,609.06
20230708,22,600.95
20230708,23,563.93
20230708,24,504.62
20230709,1,489.52
20230709,2,484.04
20230709,3,452.5
20230709,4,492.1
20230709,5,479.65
20230709,6,470.26
20230709,7,457.7
20230709,8,400.12
20230709,9,364.06
20230709,10,299.6
20230709,11,216.63
20230709,12,172.34
20230709,13,140.25
20230709,14,85.22
20230709,15,102.8
20230709,16,158.94
20230709,17,289.31
20230709,18,474.38
20230709,19,515.52
20230709,20,600.61
20230709,21,630.63
20230709,22,630.06
20230709,23,587.81
20230709,24,516.88
20230710,1,494.45
20230710,2,484.04
20230710,3,488.18
20230710,4,488.39
20230710,5,488.88
20230710,6,472.89
20230710,7,551.6
20230710,8,611.81
20230710,9,622.04
20230710,10,584.42
20230710,11,506.71
20230710,12,505.5
20230710,13,504.53
20230710,14,506.94
20230710,15,515.1
20230710,16,573.18
20230710,17,620.03
20230710,18,699.74
20230710,19,720.24
20230710,20,747.34
20230710,21,769.44
20230710,22,764.64
20230710,23,722.34
20230710,24,595.6
20230711,1,525.73
20230711,2,505.24
20230711,3,488.56
20230711,4,491.5
20230711,5,500.5
20230711,6,493.78
20230711,7,561.92
20230711,8,597.69
20230711,9,597.03
20230711,10,546.86
20230711,11,494.01
20230711,12,492.7
20230711,13,492.5
20230711,14,492.72
20230711,15,492.56
20230711,16,520.02
20230711,17,619.59
20230711,18,719.96
20230711,19,738.42
20230711,20,775.69
20230711,21,799.9
20230711,22,750.01
20230711,23,713.27
20230711,24,553.44
20230712,1,609.42
20230712,2,579.1
20230712,3,549.65
20230712,4,515.13
20230712,5,514.19
20230712,6,525.95
20230712,7,600.9
20230712,8,620.87
20230712,9,699.93
20230712,10,677.15
20230712,11,562.12
20230712,12,575.92
20230712,13,585.94
20230712,14,596.87
20230712,15,554.13
20230712,16,597.14
20230712,17,619.88
20230712,18,714.8
20230712,19,717.76
20230712,20,749.9
20230712,21,751.7
20230712,22,732.23
20230712,23,687.5
20230712,24,580.21
20230713,1,491.89
20230713,2,471.23
20230713,3,457.5
20230713,4,458.58
20230713,5,456.82
20230713,6,470.84
20230713,7,596.17
20230713,8,716.31
20230713,9,727.08
20230713,10,715.02
20230713,11,682.86
20230713,12,673.2
20230713,13,639.38
20230713,14,644.6
20230713,15,676.88
20230713,16,684.19
20230713,17,656.78
20230713,18,703.41
20230713,19,713.73
20230713,20,729.3
20230713,21,730.57
20230713,22,719.35
20230713,23,672.71
20230713,24,537.28
20230714,1,544.42
20230714,2,476.28
20230714,3,486.63
20230714,4,485.26
20230714,5,485.2
20230714,6,465.47
20230714,7,661.38
20230714,8,683.82
20230714,9,700.68
20230714,10,586.84
20230714,11,478.79
20230714,12,469.86
20230714,13,470.88
20230714,14,473.3
20230714,15,479.81
20230714,16,514.76
20230714,17,556.39
20230714,18,713.19
20230714,19,717.8
20230714,20,741.39
20230714,21,739.11
20230714,22,697.68
20230714,23,711.5
20230714,24,521.18
20230715,1,518.38
20230715,2,491.84
20230715,3,481.55
20230715,4,490.02
20230715,5,489.82
20230715,6,498.77
20230715,7,459.52
20230715,8,481.78
20230715,9,480.19
20230715,10,406.37
20230715,11,303.89
20230715,12,300.06
20230715,13,281.4
20230715,14,290.23
20230715,15,281.24
20230715,16,311.98
20230715,17,477.01
20230715,18,507.38
20230715,19,540.63
20230715,20,569.44
20230715,21,554.41
20230715,22,546.37
20230715,23,519.6
20230715,24,492.85
20230716,1,367.62
20230716,2,290.92
20230716,3,242.61
20230716,4,249.93
20230716,5,192.4
20230716,6,152.64
20230716,7,119.55
20230716,8,126.89
20230716,9,95.07
20230716,10,38.7
20230716,11,55.57
20230716,12,70.65
20230716,13,102.27
20230716,14,153.75
20230716,15,207.56
20230716,16,259.0
20230716,17,369.38
20230716,18,488.99
20230716,19,530.36
20230716,20,570.59
20230716,21,594.61
20230716,22,596.52
20230716,23,563.88
20230716,24,533.59
20230717,1,501.2
20230717,2,490.36
20230717,3,493.48
20230717,4,490.7
20230717,5,493.22
20230717,6,488.78
20230717,7,643.09
20230717,8,706.65
20230717,9,721.63
20230717,10,661.34
20230717,11,515.09
20230717,12,491.29
20230717,13,490.22
20230717,14,489.83
20230717,15,491.02
20230717,16,504.9
20230717,17,576.77
20230717,18,706.46
20230717,19,733.88
20230717,20,776.27
20230717,21,770.24
20230717,22,794.87
20230717,23,722.88
20230717,24,586.45
20230718,1,560.83
20230718,2,495.02
20230718,3,495.58
20230718,4,504.51
20230718,5,494.86
20230718,6,494.42
20230718,7,540.67
20230718,8,547.51
20230718,9,508.59
20230718,10,421.73
20230718,11,379.15
20230718,12,364.28
20230718,13,384.71
20230718,14,373.15
20230718,15,392.15
20230718,16,466.39
20230718,17,512.15
20230718,18,702.8
20230718,19,732.25
20230718,20,786.5
20230718,21,836.49
20230718,22,779.02
20230718,23,699.8
20230718,24,684.91
20230719,1,505.82
20230719,2,486.06
20230719,3,466.37
20230719,4,468.09
20230719,5,486.47
20230719,6,500.16
20230719,7,651.85
20230719,8,717.32
20230719,9,718.7
20230719,10,699.15
20230719,11,554.79
20230719,12,541.7
20230719,13,567.23
20230719,14,551.61
20230719,15,531.63
20230719,16,617.47
20230719,17,601.06
20230719,18,700.09
20230719,19,719.34
20230719,20,763.17
20230719,21,798.68
20230719,22,754.0
20230719,23,713.93
20230719,24,611.24
20230720,1,514.61
20230720,2,488.6
20230720,3,484.56
20230720,4,476.4
20230720,5,462.37
20230720,6,483.45
20230720,7,649.9
20230720,8,709.41
20230720,9,720.9
20230720,10,679.28
20230720,11,621.33
20230720,12,562.43
20230720,13,507.57
20230720,14,485.75
20230720,15,489.55
20230720,16,492.67
20230720,17,492.78
20230720,18,623.09
20230720,19,720.55
20230720,20,725.19
20230720,21,749.1
20230720,22,721.84
20230720,23,706.85
20230720,24,583.51
20230721,1,489.08
20230721,2,470.43
20230721,3,458.51
20230721,4,456.19
20230721,5,461.17
20230721,6,477.53
20230721,7,699.89
20230721,8,725.44
20230721,9,724.3
20230721,10,701.46
20230721,11,546.32
20230721,12,519.3
20230721,13,523.24
20230721,14,556.13
20230721,15,538.74
20230721,16,608.93
20230721,17,720.03
20230721,18,728.02
20230721,19,753.84
20230721,20,769.48
20230721,21,774.42
20230721,22,752.74
20230721,23,714.31
20230721,24,606.05
20230722,1,516.03
20230722,2,500.18
20230722,3,454.53
20230722,4,454.27
20230722,5,439.43
20230722,6,447.34
20230722,7,503.88
20230722,8,498.66
20230722,9,508.53
20230722,10,423.06
20230722,11,294.44
20230722,12,201.61
20230722,13,183.57
20230722,14,127.06
20230722,15,148.39
20230722,16,189.56
20230722,17,277.72
20230722,18,474.43
20230722,19,522.7
20230722,20,604.6
20230722,21,622.44
20230722,22,603.44
20230722,23,546.41
20230722,24,494.86
20230723,1,487.12
20230723,2,403.54
20230723,3,370.37
20230723,4,379.73
20230723,5,335.08
20230723,6,319.03
20230723,7,311.45
20230723,8,281.45
20230723,9,285.26
20230723,10,278.96
20230723,11,288.54
20230723,12,275.13
20230723,13,266.25
20230723,14,264.63
20230723,15,271.61
20230723,16,344.54
20230723,17,409.34
20230723,18,508.27
20230723,19,512.3
20230723,20,504.38
20230723,21,518.95
20230723,22,521.63
20230723,23,504.44
20230723,24,470.61
20230724,1,498.0
20230724,2,440.5
20230724,3,429.46
20230724,4,429.46
20230724,5,430.36
20230724,6,442.2
20230724,7,565.65
20230724,8,637.01
20230724,9,685.9
20230724,10,550.61
20230724,11,515.97
20230724,12,502.52
20230724,13,490.31
20230724,14,514.38
20230724,15,514.44
20230724,16,534.34
20230724,17,655.45
20230724,18,740.13
20230724,19,747.41
20230724,20,777.11
20230724,21,770.43
20230724,22,746.81
20230724,23,718.06
20230724,24,559.16
20230725,1,622.08
20230725,2,569.95
20230725,3,553.02
20230725,4,522.76
20230725,5,553.44
20230725,6,543.89
20230725,7,631.04
20230725,8,669.11
20230725,9,714.17
20230725,10,672.24
20230725,11,517.79
20230725,12,513.92
20230725,13,513.78
20230725,14,540.9
20230725,15,605.27
20230725,16,730.6
20230725,17,721.82
20230725,18,727.44
20230725,19,756.95
20230725,20,780.93
20230725,21,781.02
20230725,22,767.05
20230725,23,739.89
20230725,24,683.63
20230726,1,475.63
20230726,2,447.64
20230726,3,460.28
20230726,4,466.63
20230726,5,468.0
20230726,6,463.94
20230726,7,567.28
20230726,8,627.7
20230726,9,659.25
20230726,10,640.23
20230726,11,614.7
20230726,12,614.51
20230726,13,643.15
20230726,14,605.19
20230726,15,582.45
20230726,16,638.24
20230726,17,643.85
20230726,18,688.97
20230726,19,729.98
20230726,20,705.51
20230726,21,732.59
20230726,22,713.81
20230726,23,688.63
20230726,24,535.76
20230727,1,470.71
20230727,2,442.63
20230727,3,450.42
20230727,4,457.03
20230727,5,453.05
20230727,6,461.21
20230727,7,612.31
20230727,8,690.35
20230727,9,696.83
20230727,10,549.06
20230727,11,479.36
20230727,12,468.22
20230727,13,458.14
20230727,14,481.71
20230727,15,510.48
20230727,16,513.82
20230727,17,565.98
20230727,18,728.52
20230727,19,730.49
20230727,20,728.23
20230727,21,737.61
20230727,22,740.26
20230727,23,711.39
20230727,24,546.15
20230728,1,432.34
20230728,2,422.88
20230728,3,424.66
20230728,4,422.67
20230728,5,427.21
20230728,6,420.79
20230728,7,532.46
20230728,8,573.77
20230728,9,627.41
20230728,10,646.38
20230728,11,636.32
20230728,12,695.57
20230728,13,674.73
20230728,14,628.1
20230728,15,580.28
20230728,16,598.14
20230728,17,578.55
20230728,18,629.02
20230728,19,698.86
20230728,20,716.87
20230728,21,722.7
20230728,22,706.48
20230728,23,639.63
20230728,24,499.19
20230729,1,465.99
20230729,2,441.37
20230729,3,441.44
20230729,4,435.41
20230729,5,429.81
20230729,6,431.42
20230729,7,484.91
20230729,8,499.6
20230729,9,502.34
20230729,10,502.41
20230729,11,449.94
20230729,12,447.42
20230729,13,439.68
20230729,14,449.95
20230729,15,439.9
20230729,16,500.47
20230729,17,506.45
20230729,18,600.37
20230729,19,615.32
20230729,20,622.5
20230729,21,625.72
20230729,22,611.61
20230729,23,522.22
20230729,24,436.9
20230730,1,433.1
20230730,2,351.82
20230730,3,356.7
20230730,4,369.31
20230730,5,349.38
20230730,6,352.39
20230730,7,302.49
20230730,8,219.02
20230730,9,180.08
20230730,10,107.74
20230730,11,70.2
20230730,12,120.64
20230730,13,100.22
20230730,14,110.73
20230730,15,196.55
20230730,16,138.05
20230730,17,265.38
20230730,18,487.88
20230730,19,516.28
20230730,20,540.12
20230730,21,573.44
20230730,22,565.01
20230730,23,499.24
20230730,24,469.29
20230731,1,493.66
20230731,2,494.0
20230731,3,482.57
20230731,4,483.1
20230731,5,487.53
20230731,6,488.0
20230731,7,508.09
20230731,8,588.19
20230731,9,644.21
20230731,10,587.23
20230731,11,494.69
20230731,12,493.94
20230731,13,493.86
20230731,14,493.86
20230731,15,494.19
20230731,16,495.09
20230731,17,551.99
20230731,18,682.55
20230731,19,725.45
20230731,20,728.86
20230731,21,727.25
20230731,22,721.69
20230731,23,578.99
20230731,24,476.39
20230801,1,477.35
20230801,2,439.34
20230801,3,444.41
20230801,4,441.96
20230801,5,435.35
20230801,6,434.04
20230801,7,480.81
20230801,8,479.56
20230801,9,488.46
20230801,10,552.04
20230801,11,518.18
20230801,12,527.07
20230801,13,532.83
20230801,14,500.04
20230801,15,507.05
20230801,16,524.86
20230801,17,546.83
20230801,18,608.05
20230801,19,654.12
20230801,20,668.6
20230801,21,675.4
20230801,22,642.44
20230801,23,516.12
20230801,24,486.45
20230802,1,457.48
20230802,2,450.06
20230802,3,433.23
20230802,4,435.08
20230802,5,442.47
20230802,6,434.37
20230802,7,463.07
20230802,8,478.15
20230802,9,479.61
20230802,10,406.03
20230802,11,348.72
20230802,12,342.51
20230802,13,344.85
20230802,14,372.31
20230802,15,369.07
20230802,16,413.78
20230802,17,478.71
20230802,18,475.48
20230802,19,560.42
20230802,20,560.87
20230802,21,570.59
20230802,22,526.18
20230802,23,473.55
20230802,24,433.83
20230803,1,296.9
20230803,2,215.75
20230803,3,193.45
20230803,4,185.82
20230803,5,185.81
20230803,6,194.0
20230803,7,354.09
20230803,8,352.63
20230803,9,350.57
20230803,10,281.93
20230803,11,195.31
20230803,12,199.21
20230803,13,205.29
20230803,14,219.02
20230803,15,246.58
20230803,16,280.47
20230803,17,252.8
20230803,18,343.79
20230803,19,403.68
20230803,20,425.52
20230803,21,438.96
20230803,22,440.07
20230803,23,433.58
20230803,24,382.15
20230804,1,403.36
20230804,2,390.07
20230804,3,381.63
20230804,4,395.76
20230804,5,405.98
20230804,6,390.2
20230804,7,456.22
20230804,8,494.91
20230804,9,488.51
20230804,10,465.43
20230804,11,453.51
20230804,12,467.42
20230804,13,467.46
20230804,14,467.32
20230804,15,466.65
20230804,16,447.84
20230804,17,464.17
20230804,18,479.63
20230804,19,644.1
20230804,20,707.28
20230804,21,713.87
20230804,22,705.73
20230804,23,697.13
20230804,24,559.19
20230805,1,474.59
20230805,2,440.99
20230805,3,438.6
20230805,4,447.47
20230805,5,449.13
20230805,6,432.21
20230805,7,434.32
20230805,8,442.89
20230805,9,443.24
20230805,10,434.68
20230805,11,435.15
20230805,12,451.23
20230805,13,476.67
20230805,14,478.01
20230805,15,463.2
20230805,16,474.43
20230805,17,476.89
20230805,18,456.73
20230805,19,485.44
20230805,20,531.73
20230805,21,569.33
20230805,22,505.88
20230805,23,460.98
20230805,24,426.33
20230806,1,416.98
20230806,2,366.25
20230806,3,329.81
20230806,4,307.91
20230806,5,278.74
20230806,6,262.79
20230806,7,250.08
20230806,8,265.41
20230806,9,323.63
20230806,10,346.95
20230806,11,323.8
20230806,12,315.96
20230806,13,333.04
20230806,14,343.69
20230806,15,366.47
20230806,16,370.51
20230806,17,374.94
20230806,18,428.58
20230806,19,456.05
20230806,20,419.14
20230806,21,400.03
20230806,22,409.71
20230806,23,413.86
20230806,24,338.81
20230807,1,232.57
20230807,2,199.26
20230807,3,176.06
20230807,4,167.4
20230807,5,178.37
20230807,6,197.34
20230807,7,298.1
20230807,8,320.29
20230807,9,340.06
20230807,10,350.08
20230807,11,371.89
20230807,12,372.67
20230807,13,359.33
20230807,14,354.02
20230807,15,348.38
20230807,16,355.35
20230807,17,354.74
20230807,18,349.07
20230807,19,344.62
20230807,20,352.92
20230807,21,360.8
20230807,22,307.79
20230807,23,301.73
20230807,24,199.27
20230808,1,69.64
20230808,2,70.87
20230808,3,67.37
20230808,4,67.37
20230808,5,66.37
20230808,6,65.91
20230808,7,168.51
20230808,8,171.35
20230808,9,170.16
20230808,10,117.43
20230808,11,74.87
20230808,12,98.34
20230808,13,100.68
20230808,14,104.21
20230808,15,72.52
20230808,16,107.68
20230808,17,225.02
20230808,18,340.3
20230808,19,396.37
20230808,20,420.5
20230808,21,424.35
20230808,22,402.34
20230808,23,382.87
20230808,24,304.99
20230809,1,373.81
20230809,2,358.94
20230809,3,358.96
20230809,4,358.91
20230809,5,363.94
20230809,6,358.4
20230809,7,422.76
20230809,8,438.72
20230809,9,467.66
20230809,10,446.85
20230809,11,433.37
20230809,12,400.74
20230809,13,442.72
20230809,14,466.14
20230809,15,465.99
20230809,16,464.43
20230809,17,534.29
20230809,18,588.42
20230809,19,602.17
20230809,20,628.28
20230809,21,669.0
20230809,22,628.28
20230809,23,565.12
20230809,24,477.68
20230810,1,443.98
20230810,2,426.2
20230810,3,421.59
20230810,4,421.73
20230810,5,421.16
20230810,6,434.29
20230810,7,536.68
20230810,8,614.41
20230810,9,576.65
20230810,10,513.64
20230810,11,429.17
20230810,12,419.37
20230810,13,420.32
20230810,14,420.5
20230810,15,420.94
20230810,16,471.33
20230810,17,470.24
20230810,18,561.16
20230810,19,611.47
20230810,20,698.62
20230810,21,713.32
20230810,22,685.8
20230810,23,613.64
20230810,24,548.29
20230811,1,496.27
20230811,2,477.72
20230811,3,470.2
20230811,4,469.08
20230811,5,465.7
20230811,6,472.5
20230811,7,556.32
20230811,8,591.83
20230811,9,533.05
20230811,10,498.57
20230811,11,471.05
20230811,12,470.85
20230811,13,470.91
20230811,14,470.55
20230811,15,471.12
20230811,16,488.45
20230811,17,498.11
20230811,18,533.35
20230811,19,602.21
20230811,20,676.67
20230811,21,705.84
20230811,22,648.56
20230811,23,577.32
20230811,24,506.57
20230812,1,470.4
20230812,2,443.77
20230812,3,436.5
20230812,4,427.05
20230812,5,420.0
20230812,6,416.46
20230812,7,407.29
20230812,8,414.53
20230812,9,420.29
20230812,10,365.28
20230812,11,267.27
20230812,12,212.47
20230812,13,208.72
20230812,14,205.14
20230812,15,208.12
20230812,16,273.03
20230812,17,419.22
20230812,18,472.7
20230812,19,475.25
20230812,20,480.58
20230812,21,497.05
20230812,22,484.28
20230812,23,472.71
20230812,24,424.18
20230813,1,414.37
20230813,2,381.79
20230813,3,358.0
20230813,4,378.27
20230813,5,377.25
20230813,6,376.77
20230813,7,365.37
20230813,8,271.04
20230813,9,211.52
20230813,10,198.08
20230813,11,129.88
20230813,12,97.4
20230813,13,113.68
20230813,14,115.96
20230813,15,159.79
20230813,16,205.44
20230813,17,388.78
20230813,18,463.51
20230813,19,481.7
20230813,20,485.8
20230813,21,496.9
20230813,22,489.57
20230813,23,483.57
20230813,24,473.09
20230814,1,477.65
20230814,2,477.8
20230814,3,463.23
20230814,4,460.0
20230814,5,469.58
20230814,6,455.28
20230814,7,469.89
20230814,8,472.59
20230814,9,468.47
20230814,10,420.06
20230814,11,333.68
20230814,12,295.91
20230814,13,280.62
20230814,14,281.88
20230814,15,300.17
20230814,16,412.43
20230814,17,477.46
20230814,18,480.83
20230814,19,540.18
20230814,20,619.74
20230814,21,627.02
20230814,22,566.16
20230814,23,499.47
20230814,24,476.28
20230815,1,472.13
20230815,2,449.81
20230815,3,424.95
20230815,4,422.78
20230815,5,419.21
20230815,6,412.61
20230815,7,417.82
20230815,8,405.28
20230815,9,369.24
20230815,10,342.71
20230815,11,220.13
20230815,12,199.29
20230815,13,177.37
20230815,14,162.69
20230815,15,174.3
20230815,16,246.93
20230815,17,358.74
20230815,18,464.77
20230815,19,485.35
20230815,20,489.05
20230815,21,496.93
20230815,22,489.2
20230815,23,481.66
20230815,24,477.63
20230816,1,476.6
20230816,2,471.05
20230816,3,469.98
20230816,4,471.34
20230816,5,476.81
20230816,6,476.57
20230816,7,499.38
20230816,8,515.22
20230816,9,504.33
20230816,10,479.42
20230816,11,461.15
20230816,12,459.26
20230816,13,461.76
20230816,14,470.35
20230816,15,476.68
20230816,16,476.93
20230816,17,486.76
20230816,18,523.24
20230816,19,587.75
20230816,20,668.28
20230816,21,686.66
20230816,22,614.59
20230816,23,565.43
20230816,24,493.77
20230817,1,469.33
20230817,2,461.28
20230817,3,469.62
20230817,4,465.3
20230817,5,454.58
20230817,6,450.79
20230817,7,523.87
20230817,8,568.19
20230817,9,564.75
20230817,10,509.07
20230817,11,491.99
20230817,12,489.31
20230817,13,489.27
20230817,14,489.28
20230817,15,489.27
20230817,16,490.07
20230817,17,500.02
20230817,18,507.98
20230817,19,580.71
20230817,20,649.34
20230817,21,654.6
20230817,22,586.16
20230817,23,513.71
20230817,24,480.74
20230818,1,469.75
20230818,2,448.57
20230818,3,443.32
20230818,4,443.22
20230818,5,443.7
20230818,6,460.57
20230818,7,538.28
20230818,8,586.1
20230818,9,564.8
20230818,10,502.9
20230818,11,493.08
20230818,12,492.68
20230818,13,492.42
20230818,14,492.78
20230818,15,492.79
20230818,16,478.38
20230818,17,485.34
20230818,18,520.4
20230818,19,598.87
20230818,20,681.57
20230818,21,680.25
20230818,22,586.86
20230818,23,515.63
20230818,24,492.96
20230819,1,494.6
20230819,2,473.59
20230819,3,481.84
20230819,4,487.0
20230819,5,479.53
20230819,6,469.45
20230819,7,474.8
20230819,8,495.77
20230819,9,496.61
20230819,10,445.02
20230819,11,353.09
20230819,12,341.69
20230819,13,330.31
20230819,14,336.93
20230819,15,348.21
20230819,16,440.19
20230819,17,496.48
20230819,18,499.03
20230819,19,534.92
20230819,20,578.12
20230819,21,583.19
20230819,22,572.73
20230819,23,518.93
20230819,24,500.17
20230820,1,502.7
20230820,2,483.54
20230820,3,468.13
20230820,4,468.09
20230820,5,460.82
20230820,6,458.13
20230820,7,467.75
20230820,8,442.23
20230820,9,437.25
20230820,10,355.82
20230820,11,281.51
20230820,12,232.97
20230820,13,219.03
20230820,14,226.33
20230820,15,259.23
20230820,16,284.82
20230820,17,432.3
20230820,18,493.92
20230820,19,501.93
20230820,20,531.88
20230820,21,556.13
20230820,22,550.4
20230820,23,526.29
20230820,24,501.32
20230821,1,495.29
20230821,2,493.69
20230821,3,493.76
20230821,4,493.78
20230821,5,490.21
20230821,6,486.92
20230821,7,587.77
20230821,8,641.02
20230821,9,595.91
20230821,10,504.49
20230821,11,493.05
20230821,12,493.32
20230821,13,491.3
20230821,14,492.1
20230821,15,491.28
20230821,16,491.49
20230821,17,493.88
